InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total,Hour,Cluster,PCA1,PCA2
INV100204,2023-01-09 12:00:00,Branch C,Pasta,Food,3,2.4,Mobile Money,7.2,12,0,-2.0268331133707136,-0.6663027795307032
INV100205,2023-01-09 13:00:00,Branch B,Burger,Food,10,2.11,Mobile Money,21.1,13,2,-0.46675859117772145,-2.3053598126435064
INV100206,2023-01-09 14:00:00,Branch D,Chicken,Food,9,4.35,Card,39.15,14,2,-0.00583848156545248,-1.6308949635487398
INV100207,2023-01-09 15:00:00,Branch C,Wrap,Food,5,9.2,Mobile Money,46.0,15,0,-0.01674312125938978,0.2464525204871723
INV100208,2023-01-09 16:00:00,Branch A,Wrap,Food,7,10.12,Mobile Money,70.84,16,1,0.9832256121968874,-0.02210157236009522
INV100209,2023-01-09 17:00:00,Branch A,Hotdog,Food,5,7.59,Cash,37.95,17,0,-0.3806661830417967,-0.076605855278449
INV100210,2023-01-09 18:00:00,Branch A,Hotdog,Food,6,2.42,Mobile Money,14.52,18,2,-1.3123636654224224,-1.3398637902415065
INV100211,2023-01-09 19:00:00,Branch A,Hotdog,Food,2,12.5,Mobile Money,25.0,19,0,-0.6063446889530828,1.589027946575484
INV100212,2023-01-09 20:00:00,Branch D,Fries,Food,10,5.61,Cash,56.1,20,2,0.6859269740044714,-1.6046956770321559
INV100213,2023-01-09 21:00:00,Branch C,Wrap,Food,1,2.62,Card,2.62,21,0,-2.4683088637248627,-0.17036099657322715
INV100214,2023-01-09 22:00:00,Branch A,Juice,Food,3,6.96,Card,20.88,22,0,-1.1845129085207635,0.24954780093164386
INV100215,2023-01-09 23:00:00,Branch C,Salad,Food,4,6.36,Cash,25.44,23,0,-0.977019437549438,-0.09718664123034128
INV100216,2023-01-10 00:00:00,Branch D,Chicken,Food,4,14.42,Mobile Money,57.68,0,1,0.6783373657210846,1.520865619991125
INV100217,2023-01-10 01:00:00,Branch A,Chicken,Food,3,5.55,Card,16.65,1,0,-1.4449671823888401,-0.03364283907973972
INV100218,2023-01-10 02:00:00,Branch B,Pasta,Food,4,14.67,Card,58.68,2,1,0.7296821797183093,1.5710533452151159
INV100219,2023-01-10 03:00:00,Branch D,Salad,Food,4,13.06,Cash,52.24,3,0,0.39902157757618256,1.2478443947726146
INV100220,2023-01-10 04:00:00,Branch A,Fries,Food,2,4.89,Cash,9.78,4,0,-1.8548369539074416,0.059890145675143586
INV100221,2023-01-10 05:00:00,Branch C,Juice,Food,9,10.77,Card,96.93,5,1,1.9758795434068783,-0.3450763208698507
INV100222,2023-01-10 06:00:00,Branch B,Fries,Food,1,2.98,Cash,2.98,6,0,-2.416685037414513,-0.09798966563513334
INV100223,2023-01-10 07:00:00,Branch C,Juice,Food,3,3.27,Card,9.81,7,0,-1.8661272848138153,-0.49156812931091337
INV100224,2023-01-10 08:00:00,Branch B,Wrap,Food,5,10.62,Cash,53.1,8,0,0.30423249844931705,0.5313859947649252
INV100225,2023-01-10 09:00:00,Branch C,Fries,Food,9,7.6,Card,68.4,9,2,0.9973676837242789,-0.9799743111022617
INV100226,2023-01-10 10:00:00,Branch D,Burger,Food,2,9.3,Cash,18.6,10,0,-1.1313348660692388,0.9460265059866422
INV100227,2023-01-10 11:00:00,Branch A,Hotdog,Food,8,10.19,Cash,81.52,11,1,1.3993932847817465,-0.23465463569723022
INV100228,2023-01-10 12:00:00,Branch B,Chicken,Food,7,7.91,Card,55.37,12,2,0.39236223446449076,-0.46514099495029
INV100229,2023-01-10 13:00:00,Branch A,Soda,Food,7,10.41,Card,72.87,13,1,1.0607597205871115,0.03603482245943282
INV100230,2023-01-10 14:00:00,Branch A,Pasta,Food,7,8.62,Card,60.34,14,2,0.582187120523315,-0.3228070628059289
INV100231,2023-01-10 15:00:00,Branch A,Salad,Food,5,9.52,Card,47.6,15,0,0.05558941275947379,0.3106628808877927
INV100232,2023-01-10 16:00:00,Branch D,Fries,Food,1,7.48,Mobile Money,7.48,16,0,-1.771387208535143,0.8066519710910379
INV100233,2023-01-10 17:00:00,Branch B,Soda,Food,7,7.73,Mobile Money,54.11,17,2,0.3442376154636621,-0.5012256538037899
INV100234,2023-01-10 18:00:00,Branch D,Fries,Food,4,4.33,Cash,17.32,18,0,-1.3939393272069023,-0.5047109700491473
INV100235,2023-01-10 19:00:00,Branch A,Pasta,Food,7,7.1,Mobile Money,49.7,19,2,0.17580144896076166,-0.6275219597910403
INV100236,2023-01-10 20:00:00,Branch A,Juice,Food,4,10.69,Mobile Money,42.76,20,0,-0.08772725911750731,0.7720647596491808
INV100237,2023-01-10 21:00:00,Branch B,Burger,Food,8,7.51,Mobile Money,60.08,21,2,0.6275026133005634,-0.7716644659144664
INV100238,2023-01-10 22:00:00,Branch D,Hotdog,Food,10,12.45,Mobile Money,124.5,22,1,2.9386039071033854,-0.23539776629454387
INV100239,2023-01-10 23:00:00,Branch D,Burger,Food,4,9.53,Cash,38.12,23,0,-0.32596719606462965,0.5391937146098631
INV100240,2023-01-11 00:00:00,Branch B,Chicken,Food,9,12.54,Mobile Money,112.86,0,1,2.5222410549646703,0.009425080616385079
INV100241,2023-01-11 01:00:00,Branch B,Juice,Food,6,2.35,Cash,14.1,1,2,-1.329632601136452,-1.3539032598540608
INV100242,2023-01-11 02:00:00,Branch D,Hotdog,Food,3,11.12,Card,33.36,2,0,-0.41608044093835306,1.0850606111779952
INV100243,2023-01-11 03:00:00,Branch A,Soda,Food,7,4.2,Cash,29.4,3,2,-0.5995396349414783,-1.2088859079863186
INV100244,2023-01-11 04:00:00,Branch A,Juice,Food,3,2.23,Cash,6.69,4,0,-2.058235401709418,-0.7004463318725012
INV100245,2023-01-11 05:00:00,Branch B,Wrap,Food,2,13.69,Mobile Money,27.38,5,0,-0.4111139668380123,1.82814410729446
INV100246,2023-01-11 06:00:00,Branch B,Soda,Food,9,2.58,Card,23.22,6,2,-0.5521999931232445,-1.9853963650349757
INV100247,2023-01-11 07:00:00,Branch D,Burger,Food,9,5.02,Mobile Money,45.18,7,2,0.20097632789427675,-1.4967051675059275
INV100248,2023-01-11 08:00:00,Branch B,Pizza,Food,9,11.4,Mobile Money,102.6,8,1,2.1703472000630413,-0.21889785593407168
INV100249,2023-01-11 09:00:00,Branch A,Juice,Food,8,14.0,Card,112.0,9,1,2.4967453214770106,0.5287809811414529
INV100250,2023-01-11 10:00:00,Branch C,Soda,Food,2,14.67,Cash,29.34,10,0,-0.25033572509618934,2.025063298474793
INV100251,2023-01-11 11:00:00,Branch C,Salad,Food,6,5.6,Cash,33.6,11,2,-0.5278605858422075,-0.7020707421283404
INV100252,2023-01-11 12:00:00,Branch A,Fries,Food,10,6.09,Mobile Money,60.9,12,2,0.8440095658008863,-1.508604595576885
INV100253,2023-01-11 13:00:00,Branch A,Hotdog,Food,3,9.7,Cash,29.1,13,0,-0.6783819082381182,0.7998615269112119
INV100254,2023-01-11 14:00:00,Branch A,Pasta,Food,5,9.99,Cash,49.95,14,0,0.1618278220996797,0.40497184772620404
INV100255,2023-01-11 15:00:00,Branch B,Hotdog,Food,7,10.59,Card,74.13,15,1,1.10888433958794,0.07211948131293268
INV100256,2023-01-11 16:00:00,Branch C,Salad,Food,9,5.12,Card,46.08,16,2,0.2318442099031916,-1.4766768397383436
INV100257,2023-01-11 17:00:00,Branch A,Juice,Food,4,10.68,Mobile Money,42.72,17,0,-0.08978105167739622,0.7700572506402213
INV100258,2023-01-11 18:00:00,Branch D,Burger,Food,3,9.2,Cash,27.6,18,0,-0.7707415798225424,0.6994393141412177
INV100259,2023-01-11 19:00:00,Branch B,Wrap,Food,9,7.84,Cash,70.56,19,1,1.0714506005456743,-0.9319063244600602
INV100260,2023-01-11 20:00:00,Branch B,Pasta,Food,7,4.54,Cash,31.78,20,2,-0.508637576828802,-1.1407259968185963
INV100261,2023-01-11 21:00:00,Branch B,Salad,Food,9,10.62,Card,95.58,21,1,1.9295777203935058,-0.3751188125212267
INV100262,2023-01-11 22:00:00,Branch D,Pizza,Food,9,6.22,Mobile Money,55.98,22,2,0.5713909120012544,-1.25636523429492
INV100263,2023-01-11 23:00:00,Branch B,Fries,Food,6,8.54,Cash,51.24,23,2,0.19743471414704766,-0.11241301840107368
INV100264,2023-01-12 00:00:00,Branch D,Salad,Food,8,13.49,Card,107.92,0,1,2.349855678769771,0.42658881195832193
INV100265,2023-01-12 01:00:00,Branch A,Pasta,Food,3,11.93,Card,35.79,1,0,-0.26645777297158557,1.2477445958653859
INV100266,2023-01-12 02:00:00,Branch B,Hotdog,Food,3,2.88,Card,8.64,2,0,-1.9381678286496662,-0.5698974552715088
INV100267,2023-01-12 03:00:00,Branch C,Pizza,Food,1,8.49,Mobile Money,8.49,3,0,-1.6265536958311069,1.0096937606673562
INV100268,2023-01-12 04:00:00,Branch D,Hotdog,Food,2,10.17,Mobile Money,20.34,4,0,-0.988603161665784,1.1208425226467333
INV100269,2023-01-12 05:00:00,Branch C,Salad,Food,7,14.48,Mobile Money,101.36,5,1,2.148910827994738,0.8519490532024615
INV100270,2023-01-12 06:00:00,Branch C,Soda,Food,9,4.32,Cash,38.88,6,2,-0.015098846168126732,-1.6369034618790148
INV100271,2023-01-12 07:00:00,Branch C,Chicken,Food,4,3.75,Mobile Money,15.0,7,2,-1.5130592956804634,-0.6211464925688063
INV100272,2023-01-12 08:00:00,Branch B,Wrap,Food,2,2.74,Cash,5.48,8,0,-2.2075647291573586,-0.3721264472204848
INV100273,2023-01-12 09:00:00,Branch A,Pizza,Food,8,3.82,Card,30.56,9,2,-0.43528715452240874,-1.5110548664747654
INV100274,2023-01-12 10:00:00,Branch A,Burger,Food,8,6.12,Mobile Money,48.96,10,2,0.227156332196517,-1.0501882211390776
INV100275,2023-01-12 11:00:00,Branch B,Hotdog,Food,5,13.43,Mobile Money,67.15,11,1,0.9394025628024625,1.095233222032873
INV100276,2023-01-12 12:00:00,Branch D,Pasta,Food,6,12.95,Mobile Money,77.7,12,1,1.2853776641309307,0.7720735671898267
INV100277,2023-01-12 13:00:00,Branch D,Pizza,Food,1,3.03,Mobile Money,3.03,13,0,-2.409515061538076,-0.0879380918937316
INV100278,2023-01-12 14:00:00,Branch A,Pasta,Food,6,11.46,Card,68.76,14,1,0.9177960325037232,0.4732334282940353
INV100279,2023-01-12 15:00:00,Branch A,Chicken,Food,4,4.99,Cash,19.96,15,0,-1.258389018254229,-0.37221537545781136
INV100280,2023-01-12 16:00:00,Branch C,Hotdog,Food,3,13.19,Cash,39.57,16,0,-0.03371140057883619,1.5008085720457713
INV100281,2023-01-12 17:00:00,Branch B,Burger,Food,6,5.55,Card,33.3,17,2,-0.5401955399236574,-0.712098934708736
INV100282,2023-01-12 18:00:00,Branch D,Hotdog,Food,7,9.37,Card,65.59,18,1,0.7827063663601012,-0.17245431758301208
INV100283,2023-01-12 19:00:00,Branch B,Pizza,Food,3,14.09,Mobile Money,42.27,19,0,0.13253600827312773,1.6815685550317612
INV100284,2023-01-12 20:00:00,Branch A,Burger,Food,2,6.02,Cash,12.04,20,0,-1.669449797613299,0.28695002938307845
INV100285,2023-01-12 21:00:00,Branch A,Hotdog,Food,3,6.04,Mobile Money,18.12,21,0,-1.3544547042361044,0.06477092943485457
INV100286,2023-01-12 22:00:00,Branch B,Salad,Food,10,7.72,Cash,77.2,22,1,1.3808317004428792,-1.182295298135027
INV100287,2023-01-12 23:00:00,Branch A,Juice,Food,5,2.08,Cash,10.4,23,2,-1.626142003179103,-1.1822279984266313
INV100288,2023-01-13 00:00:00,Branch B,Soda,Food,7,2.51,Cash,17.57,0,2,-1.0513763355603698,-1.5476807605552911
INV100289,2023-01-13 01:00:00,Branch C,Juice,Food,5,12.08,Card,60.4,1,1,0.6342496849103819,0.8243457640927561
INV100290,2023-01-13 02:00:00,Branch D,Salad,Food,2,11.48,Cash,22.96,2,0,-0.7736853079088575,1.3840712373877908
INV100291,2023-01-13 03:00:00,Branch B,Fries,Food,10,9.43,Card,94.3,3,1,1.9440009337176076,-0.8399708204506239
INV100292,2023-01-13 04:00:00,Branch A,Wrap,Food,6,9.24,Card,55.44,4,1,0.3701240712873466,0.02798167772446626
INV100293,2023-01-13 05:00:00,Branch B,Juice,Food,8,9.47,Cash,75.76,5,1,1.192019671547996,-0.37892593336753233
INV100294,2023-01-13 06:00:00,Branch D,Wrap,Food,7,11.74,Mobile Money,82.18,6,1,1.416347183204346,0.3026603573214053
INV100295,2023-01-13 07:00:00,Branch A,Fries,Food,3,14.51,Card,43.53,7,0,0.210118132404044,1.765923213758556
INV100296,2023-01-13 08:00:00,Branch A,Hotdog,Food,3,5.09,Card,15.27,8,0,-1.5299380802465106,-0.12603127482813442
INV100297,2023-01-13 09:00:00,Branch D,Salad,Food,7,6.79,Mobile Money,47.53,9,2,0.0929201606815567,-0.6896677611498457
INV100298,2023-01-13 10:00:00,Branch D,Salad,Food,7,13.69,Card,95.83,10,1,1.9376972223799898,0.6935774949009889
INV100299,2023-01-13 11:00:00,Branch C,Hotdog,Food,8,5.28,Card,42.24,11,2,-0.01477954990952534,-1.2185047350877638
INV100300,2023-01-13 12:00:00,Branch B,Burger,Food,1,14.41,Cash,14.41,12,0,-0.7776285520609134,2.199800091649342
INV100301,2023-01-13 13:00:00,Branch A,Pasta,Food,6,6.14,Cash,36.84,13,2,-0.3946430817625483,-0.5937662622600669
INV100302,2023-01-13 14:00:00,Branch D,Burger,Food,8,6.17,Card,49.36,14,2,0.24155727755997192,-1.0401693810230845
INV100303,2023-01-13 15:00:00,Branch A,Juice,Food,2,5.3,Card,10.6,15,0,-1.7875725874644341,0.14227470525058908
INV100304,2023-01-13 16:00:00,Branch A,Soda,Food,7,8.03,Cash,56.21,16,2,0.42444531379837647,-0.44108455571462346
INV100305,2023-01-13 17:00:00,Branch B,Burger,Food,5,9.92,Mobile Money,49.6,17,0,0.14600508028305326,0.3909258313885683
INV100306,2023-01-13 18:00:00,Branch C,Hotdog,Food,2,13.39,Card,26.78,18,0,-0.4603317959426518,1.767862722239256
INV100307,2023-01-13 19:00:00,Branch C,Soda,Food,8,6.93,Mobile Money,55.44,19,2,0.4604516470844865,-0.8878830112599877
INV100308,2023-01-13 20:00:00,Branch C,Salad,Food,10,13.83,Mobile Money,138.3,20,1,3.393091358518079,0.04086409288936039
INV100309,2023-01-13 21:00:00,Branch B,Wrap,Food,9,2.43,Cash,21.87,21,2,-0.5985018161366167,-2.0154388566863513
INV100310,2023-01-13 22:00:00,Branch D,Chicken,Food,1,9.76,Mobile Money,9.76,22,0,-1.444436308569596,1.2650037336989643
INV100311,2023-01-13 23:00:00,Branch D,Chicken,Food,1,5.16,Mobile Money,5.16,23,0,-2.104074089201841,0.34025894948998964
INV100312,2023-01-14 00:00:00,Branch A,Pasta,Food,2,3.28,Cash,6.56,0,0,-2.1189726367690076,-0.2636199541211178
INV100313,2023-01-14 01:00:00,Branch B,Juice,Food,3,10.28,Card,30.84,1,0,-0.571244689200186,0.9163512937244053
INV100314,2023-01-14 02:00:00,Branch C,Burger,Food,4,9.78,Mobile Money,39.12,2,0,-0.27462238206740497,0.5893814398338539
INV100315,2023-01-14 03:00:00,Branch D,Soda,Food,4,10.06,Cash,40.24,3,0,-0.21711619039051316,0.645591692084724
INV100316,2023-01-14 04:00:00,Branch D,Soda,Food,4,8.21,Card,32.84,4,0,-0.5970678139699754,0.27420252542719137
INV100317,2023-01-14 05:00:00,Branch A,Wrap,Food,3,13.78,Card,41.34,5,0,0.07527301189078453,1.6193067831143644
INV100318,2023-01-14 06:00:00,Branch B,Juice,Food,7,5.16,Card,36.12,6,2,-0.342875000270392,-1.016434394100985
INV100319,2023-01-14 07:00:00,Branch B,Soda,Food,8,6.39,Card,51.12,7,2,0.30492143715917347,-0.9960864845127143
INV100320,2023-01-14 08:00:00,Branch A,Fries,Food,6,9.29,Mobile Money,55.74,8,1,0.38245902536879645,0.03800987030486175
INV100321,2023-01-14 09:00:00,Branch A,Juice,Food,10,7.13,Card,71.3,9,2,1.1865218480264523,-1.3004072524237975
INV100322,2023-01-14 10:00:00,Branch D,Hotdog,Food,5,5.0,Mobile Money,25.0,10,2,-0.9661076302569732,-0.5963084597709702
INV100323,2023-01-14 11:00:00,Branch A,Pasta,Food,6,2.5,Cash,15.0,11,2,-1.2926277388921024,-1.3238186821128735
INV100324,2023-01-14 12:00:00,Branch A,Wrap,Food,3,2.13,Cash,6.39,12,0,-2.0767073360263026,-0.7205307744265
INV100325,2023-01-14 13:00:00,Branch A,Juice,Food,1,9.17,Cash,9.17,13,0,-1.5290420239115576,1.146395163550422
INV100326,2023-01-14 14:00:00,Branch B,Hotdog,Food,7,13.53,Mobile Money,94.71,14,1,1.8949197832681417,0.6615022425867666
INV100327,2023-01-14 15:00:00,Branch A,Fries,Food,1,7.46,Cash,7.46,15,0,-1.7742551988857183,0.802631341594477
INV100328,2023-01-14 16:00:00,Branch A,Burger,Food,1,8.93,Card,8.93,16,0,-1.5634579081184574,1.0981476095916929
INV100329,2023-01-14 17:00:00,Branch C,Hotdog,Food,9,13.17,Mobile Money,118.53,17,1,2.7167087116208335,0.13560354555216397
INV100330,2023-01-14 18:00:00,Branch A,Salad,Food,4,5.15,Mobile Money,20.6,18,0,-1.2255283372960053,-0.3400952313144573
INV100331,2023-01-14 19:00:00,Branch A,Fries,Food,4,2.25,Cash,9.0,19,2,-1.8211281796638112,-0.9222728439127515
INV100332,2023-01-14 20:00:00,Branch B,Burger,Food,3,2.36,Card,7.08,20,0,-2.0342218870974675,-0.6743365565523027
INV100333,2023-01-14 21:00:00,Branch D,Chicken,Food,7,9.04,Cash,63.28,21,1,0.6944778981919152,-0.23860952548109549
INV100334,2023-01-14 22:00:00,Branch C,Salad,Food,10,12.38,Cash,123.8,22,1,2.915550195799742,-0.24941104900677064
INV100335,2023-01-14 23:00:00,Branch B,Pizza,Food,10,9.55,Card,95.5,23,1,1.9835215816667116,-0.8159480500868059
INV100336,2023-01-15 00:00:00,Branch D,Wrap,Food,9,14.49,Mobile Money,130.41,0,1,3.124164754138509,0.399977472084272
INV100337,2023-01-15 01:00:00,Branch C,Pizza,Food,1,5.38,Cash,5.38,1,0,-2.072526195345516,0.38448587395215794
INV100338,2023-01-15 02:00:00,Branch A,Juice,Food,10,10.28,Card,102.8,2,1,2.2239388566904257,-0.6698095303735816
INV100339,2023-01-15 03:00:00,Branch A,Salad,Food,4,4.95,Card,19.8,3,0,-1.2666041884937849,-0.38024541149364993
INV100340,2023-01-15 04:00:00,Branch D,Chicken,Food,8,9.75,Card,78.0,4,1,1.2726649655833433,-0.32282042871797045
INV100341,2023-01-15 05:00:00,Branch A,Chicken,Food,2,10.75,Mobile Money,21.5,5,0,-0.8934486920634807,1.237386533753461
INV100342,2023-01-15 06:00:00,Branch B,Burger,Food,1,3.56,Card,3.56,6,0,-2.333513317247839,0.01860858976512869
INV100343,2023-01-15 07:00:00,Branch B,Soda,Food,7,11.41,Cash,79.87,7,1,1.3281187150361597,0.23650514942332185
INV100344,2023-01-15 08:00:00,Branch B,Burger,Food,6,5.6,Cash,33.6,8,2,-0.5278605858422075,-0.7020707421283404
INV100345,2023-01-15 09:00:00,Branch D,Burger,Food,1,7.52,Cash,7.52,9,0,-1.7656512278339933,0.8146932300841593
INV100346,2023-01-15 10:00:00,Branch C,Fries,Food,10,10.52,Cash,105.2,10,1,2.3029801525886335,-0.621763989645946
INV100347,2023-01-15 11:00:00,Branch C,Hotdog,Food,3,13.41,Mobile Money,40.23,11,0,0.0069268549183105115,1.544994345664569
INV100348,2023-01-15 12:00:00,Branch B,Pasta,Food,3,13.46,Card,40.38,12,0,0.016162822076753187,1.5550365669415684
INV100349,2023-01-15 13:00:00,Branch B,Salad,Food,9,9.92,Mobile Money,89.28,13,1,1.7135025463311024,-0.5153171068943142
INV100350,2023-01-15 14:00:00,Branch D,Hotdog,Food,5,2.72,Mobile Money,13.6,14,2,-1.4814769351413757,-1.0538072776253906
INV100351,2023-01-15 15:00:00,Branch D,Chicken,Food,7,11.78,Cash,82.46,15,1,1.4270415429823073,0.3106791703999606
INV100352,2023-01-15 16:00:00,Branch B,Salad,Food,7,12.91,Mobile Money,90.37,16,1,1.7291572067097323,0.5372106398691555
INV100353,2023-01-15 17:00:00,Branch B,Chicken,Food,3,9.72,Mobile Money,29.16,17,0,-0.6746875213747411,0.8038784154220121
INV100354,2023-01-15 18:00:00,Branch A,Salad,Food,5,7.77,Mobile Money,38.85,18,0,-0.339979132656186,-0.04048752755310007
INV100355,2023-01-15 19:00:00,Branch D,Juice,Food,7,5.88,Cash,41.16,19,2,-0.15037652426707737,-0.8720957586869847
INV100356,2023-01-15 20:00:00,Branch B,Juice,Food,4,4.37,Mobile Money,17.48,20,0,-1.3857241569673462,-0.4966809340133089
INV100357,2023-01-15 21:00:00,Branch A,Wrap,Food,9,3.14,Cash,28.26,21,2,-0.37933985387332153,-1.8732377295365055
INV100358,2023-01-15 22:00:00,Branch C,Burger,Food,5,3.37,Mobile Money,16.85,22,2,-1.3345514754155592,-0.9233799830616304
INV100359,2023-01-15 23:00:00,Branch B,Wrap,Food,1,3.25,Card,3.25,23,0,-2.377967167681751,-0.04371116743156326
INV100360,2023-01-16 00:00:00,Branch D,Soda,Food,1,9.78,Card,9.78,0,0,-1.4415683182190209,1.2690243631955254
INV100361,2023-01-16 01:00:00,Branch D,Salad,Food,2,7.05,Mobile Money,14.1,1,0,-1.5004685843540362,0.49391611807261215
INV100362,2023-01-16 02:00:00,Branch C,Pasta,Food,5,14.09,Cash,70.45,2,1,1.0885884142163684,1.227667090359153
INV100363,2023-01-16 03:00:00,Branch C,Juice,Food,9,5.76,Cash,51.84,3,2,0.4293986547602464,-1.3484955420258062
INV100364,2023-01-16 04:00:00,Branch C,Soda,Food,9,10.33,Card,92.97,4,1,1.8400608625676529,-0.43320096304721994
INV100365,2023-01-16 05:00:00,Branch C,Soda,Food,5,14.15,Mobile Money,70.75,5,1,1.1021507643449053,1.2397065329342694
INV100366,2023-01-16 06:00:00,Branch C,Pasta,Food,4,10.49,Cash,41.96,6,0,-0.12880311031528685,0.7319145794699882
INV100367,2023-01-16 07:00:00,Branch D,Burger,Food,3,14.46,Cash,43.38,7,0,0.20088216524560182,1.755880992481557
INV100368,2023-01-16 08:00:00,Branch D,Pasta,Food,7,9.23,Cash,64.61,8,1,0.7452761071372345,-0.20052016335795628
INV100369,2023-01-16 09:00:00,Branch D,Burger,Food,6,11.46,Mobile Money,68.76,9,1,0.9177960325037232,0.4732334282940353
INV100370,2023-01-16 10:00:00,Branch A,Hotdog,Food,3,3.1,Mobile Money,9.3,10,0,-1.8975295731525195,-0.5257116816527114
INV100371,2023-01-16 11:00:00,Branch B,Soda,Food,1,4.13,Cash,4.13,11,0,-2.251775592256452,0.1331965304171104
INV100372,2023-01-16 12:00:00,Branch C,Pizza,Food,10,14.13,Cash,141.3,12,1,3.4918929783908386,0.10092101879890497
INV100373,2023-01-16 13:00:00,Branch D,Pizza,Food,2,2.34,Card,4.68,13,0,-2.2731885012968784,-0.45250162729409005
INV100374,2023-01-16 14:00:00,Branch D,Juice,Food,5,10.96,Card,54.8,14,1,0.38108581584435963,0.5996095026905848
INV100375,2023-01-16 15:00:00,Branch D,Hotdog,Food,4,5.98,Card,23.92,15,0,-1.0550635548252192,-0.17347198357080737
INV100376,2023-01-16 16:00:00,Branch A,Pizza,Food,5,3.54,Card,17.7,16,2,-1.296124816718038,-0.8892682290988009
INV100377,2023-01-16 17:00:00,Branch B,Wrap,Food,10,12.14,Mobile Money,121.4,17,1,2.8365088999015344,-0.29745658973440625
INV100378,2023-01-16 18:00:00,Branch C,Burger,Food,6,14.13,Mobile Money,84.78,18,1,1.5764825804531488,1.0087389120871655
INV100379,2023-01-16 19:00:00,Branch B,Pasta,Food,4,11.07,Card,44.28,19,0,-0.00968314184172561,0.8483501019896472
INV100380,2023-01-16 20:00:00,Branch C,Chicken,Food,10,11.43,Cash,114.3,20,1,2.6026783995360034,-0.4395913143869948
INV100381,2023-01-16 21:00:00,Branch D,Burger,Food,2,12.69,Cash,25.38,21,0,-0.575173397186811,1.6272061571104466
INV100382,2023-01-16 22:00:00,Branch B,Chicken,Food,4,7.54,Card,30.16,22,0,-0.7346719154825376,0.1396994218268957
INV100383,2023-01-16 23:00:00,Branch B,Burger,Food,9,13.58,Card,122.22,23,1,2.843267027857384,0.21771968939925831
INV100384,2023-01-17 00:00:00,Branch B,Pizza,Food,10,3.51,Mobile Money,35.1,0,2,-0.0056843651048443305,-2.025094158398966
INV100385,2023-01-17 01:00:00,Branch D,Pasta,Food,6,8.31,Mobile Money,49.86,1,2,0.14069392537237815,-0.1585427042708936
INV100386,2023-01-17 02:00:00,Branch B,Fries,Food,8,10.61,Card,84.88,2,1,1.5203612258347678,-0.1504963787228872
INV100387,2023-01-17 03:00:00,Branch C,Juice,Food,8,8.72,Card,69.76,3,1,0.9760054910961725,-0.5292085351074305
