InvoiceID,Date,Store,Product,Category,Quantity,UnitPrice,PaymentMethod,Total
INV100321,2023-01-14 09:00,Branch A,Juice,Food,10,7.13,Card,71.3
INV100322,2023-01-14 10:00,Branch D,Hotdog,Food,5,5.0,Mobile Money,25.0
INV100323,2023-01-14 11:00,Branch A,Pasta,Food,6,2.5,Cash,15.0
INV100324,2023-01-14 12:00,Branch A,Wrap,Food,3,2.13,Cash,6.39
INV100325,2023-01-14 13:00,Branch A,Juice,Food,1,9.17,Cash,9.17
INV100326,2023-01-14 14:00,Branch B,Hotdog,Food,7,13.53,Mobile Money,94.71
INV100327,2023-01-14 15:00,Branch A,Fries,Food,1,7.46,Cash,7.46
INV100328,2023-01-14 16:00,Branch A,Burger,Food,1,8.93,Card,8.93
INV100329,2023-01-14 17:00,Branch C,Hotdog,Food,9,13.17,Mobile Money,118.53
INV100330,2023-01-14 18:00,Branch A,Salad,Food,4,5.15,Mobile Money,20.6
INV100331,2023-01-14 19:00,Branch A,Fries,Food,4,2.25,Cash,9.0
INV100332,2023-01-14 20:00,Branch B,Burger,Food,3,2.36,Card,7.08
INV100333,2023-01-14 21:00,Branch D,Chicken,Food,7,9.04,Cash,63.28
INV100334,2023-01-14 22:00,Branch C,Salad,Food,10,12.38,Cash,123.8
INV100335,2023-01-14 23:00,Branch B,Pizza,Food,10,9.55,Card,95.5
INV100336,2023-01-15 00:00,Branch D,Wrap,Food,9,14.49,Mobile Money,130.41
INV100337,2023-01-15 01:00,Branch C,Pizza,Food,1,5.38,Cash,5.38
INV100338,2023-01-15 02:00,Branch A,Juice,Food,10,10.28,Card,102.8
INV100339,2023-01-15 03:00,Branch A,Salad,Food,4,4.95,Card,19.8
INV100340,2023-01-15 04:00,Branch D,Chicken,Food,8,9.75,Card,78.0
INV100341,2023-01-15 05:00,Branch A,Chicken,Food,2,10.75,Mobile Money,21.5
INV100342,2023-01-15 06:00,Branch B,Burger,Food,1,3.56,Card,3.56
INV100343,2023-01-15 07:00,Branch B,Soda,Food,7,11.41,Cash,79.87
INV100344,2023-01-15 08:00,Branch B,Burger,Food,6,5.6,Cash,33.6
INV100345,2023-01-15 09:00,Branch D,Burger,Food,1,7.52,Cash,7.52
INV100346,2023-01-15 10:00,Branch C,Fries,Food,10,10.52,Cash,105.2
INV100347,2023-01-15 11:00,Branch C,Hotdog,Food,3,13.41,Mobile Money,40.23
INV100348,2023-01-15 12:00,Branch B,Pasta,Food,3,13.46,Card,40.38
INV100349,2023-01-15 13:00,Branch B,Salad,Food,9,9.92,Mobile Money,89.28
INV100350,2023-01-15 14:00,Branch D,Hotdog,Food,5,2.72,Mobile Money,13.6
INV100351,2023-01-15 15:00,Branch D,Chicken,Food,7,11.78,Cash,82.46
INV100352,2023-01-15 16:00,Branch B,Salad,Food,7,12.91,Mobile Money,90.37
INV100353,2023-01-15 17:00,Branch B,Chicken,Food,3,9.72,Mobile Money,29.16
INV100354,2023-01-15 18:00,Branch A,Salad,Food,5,7.77,Mobile Money,38.85
INV100355,2023-01-15 19:00,Branch D,Juice,Food,7,5.88,Cash,41.16
INV100356,2023-01-15 20:00,Branch B,Juice,Food,4,4.37,Mobile Money,17.48
INV100357,2023-01-15 21:00,Branch A,Wrap,Food,9,3.14,Cash,28.26
INV100358,2023-01-15 22:00,Branch C,Burger,Food,5,3.37,Mobile Money,16.85
INV100359,2023-01-15 23:00,Branch B,Wrap,Food,1,3.25,Card,3.25
INV100360,2023-01-16 00:00,Branch D,Soda,Food,1,9.78,Card,9.78
INV100361,2023-01-16 01:00,Branch D,Salad,Food,2,7.05,Mobile Money,14.1
INV100362,2023-01-16 02:00,Branch C,Pasta,Food,5,14.09,Cash,70.45
INV100363,2023-01-16 03:00,Branch C,Juice,Food,9,5.76,Cash,51.84
INV100364,2023-01-16 04:00,Branch C,Soda,Food,9,10.33,Card,92.97
INV100365,2023-01-16 05:00,Branch C,Soda,Food,5,14.15,Mobile Money,70.75
INV100366,2023-01-16 06:00,Branch C,Pasta,Food,4,10.49,Cash,41.96
INV100367,2023-01-16 07:00,Branch D,Burger,Food,3,14.46,Cash,43.38
INV100368,2023-01-16 08:00,Branch D,Pasta,Food,7,9.23,Cash,64.61
INV100369,2023-01-16 09:00,Branch D,Burger,Food,6,11.46,Mobile Money,68.76
INV100370,2023-01-16 10:00,Branch A,Hotdog,Food,3,3.1,Mobile Money,9.3
INV100371,2023-01-16 11:00,Branch B,Soda,Food,1,4.13,Cash,4.13
INV100372,2023-01-16 12:00,Branch C,Pizza,Food,10,14.13,Cash,141.3
INV100373,2023-01-16 13:00,Branch D,Pizza,Food,2,2.34,Card,4.68
INV100374,2023-01-16 14:00,Branch D,Juice,Food,5,10.96,Card,54.8
INV100375,2023-01-16 15:00,Branch D,Hotdog,Food,4,5.98,Card,23.92
INV100376,2023-01-16 16:00,Branch A,Pizza,Food,5,3.54,Card,17.7
INV100377,2023-01-16 17:00,Branch B,Wrap,Food,10,12.14,Mobile Money,121.4
INV100378,2023-01-16 18:00,Branch C,Burger,Food,6,14.13,Mobile Money,84.78
INV100379,2023-01-16 19:00,Branch B,Pasta,Food,4,11.07,Card,44.28
INV100380,2023-01-16 20:00,Branch C,Chicken,Food,10,11.43,Cash,114.3
INV100381,2023-01-16 21:00,Branch D,Burger,Food,2,12.69,Cash,25.38
INV100382,2023-01-16 22:00,Branch B,Chicken,Food,4,7.54,Card,30.16
INV100383,2023-01-16 23:00,Branch B,Burger,Food,9,13.58,Card,122.22
INV100384,2023-01-17 00:00,Branch B,Pizza,Food,10,3.51,Mobile Money,35.1
INV100385,2023-01-17 01:00,Branch D,Pasta,Food,6,8.31,Mobile Money,49.86
INV100386,2023-01-17 02:00,Branch B,Fries,Food,8,10.61,Card,84.88
INV100387,2023-01-17 03:00,Branch C,Juice,Food,8,8.72,Card,69.76
INV100388,2023-01-17 04:00,Branch A,Juice,Food,4,10.34,Card,41.36
INV100389,2023-01-17 05:00,Branch D,Burger,Food,6,9.99,Mobile Money,59.94
INV100390,2023-01-17 06:00,Branch B,Chicken,Food,7,2.48,Card,17.36
INV100391,2023-01-17 07:00,Branch C,Fries,Food,4,6.88,Cash,27.52
INV100392,2023-01-17 08:00,Branch A,Salad,Food,4,12.0,Card,48.0
INV100393,2023-01-17 09:00,Branch D,Soda,Food,6,11.7,Mobile Money,70.2
INV100394,2023-01-17 10:00,Branch B,Pasta,Food,3,9.25,Cash,27.75
INV100395,2023-01-17 11:00,Branch A,Burger,Food,10,8.97,Cash,89.7
INV100396,2023-01-17 12:00,Branch A,Wrap,Food,4,3.69,Mobile Money,14.76
INV100397,2023-01-17 13:00,Branch B,Pasta,Food,8,5.43,Card,43.44
INV100398,2023-01-17 14:00,Branch A,Hotdog,Food,3,9.24,Mobile Money,27.72
INV100399,2023-01-17 15:00,Branch D,Hotdog,Food,1,12.18,Cash,12.18
INV100400,2023-01-17 16:00,Branch D,Hotdog,Food,1,6.62,Card,6.62
INV100401,2023-01-17 17:00,Branch B,Fries,Food,3,4.82,Cash,14.46
INV100402,2023-01-17 18:00,Branch A,Soda,Food,1,14.61,Mobile Money,14.61
INV100403,2023-01-17 19:00,Branch C,Salad,Food,6,6.97,Mobile Money,41.82
INV100404,2023-01-17 20:00,Branch A,Burger,Food,3,2.15,Card,6.45
INV100405,2023-01-17 21:00,Branch B,Chicken,Food,8,13.7,Card,109.6
INV100406,2023-01-17 22:00,Branch A,Pasta,Food,10,12.31,Cash,123.1
INV100407,2023-01-17 23:00,Branch B,Salad,Food,6,2.76,Mobile Money,16.56
INV100408,2023-01-18 00:00,Branch A,Pizza,Food,6,7.53,Card,45.18
INV100409,2023-01-18 01:00,Branch A,Wrap,Food,2,5.79,Mobile Money,11.58
INV100410,2023-01-18 02:00,Branch C,Fries,Food,5,13.79,Card,68.95
INV100411,2023-01-18 03:00,Branch C,Hotdog,Food,1,4.2,Card,4.2
INV100412,2023-01-18 04:00,Branch A,Pasta,Food,3,7.36,Cash,22.08
INV100413,2023-01-18 05:00,Branch C,Wrap,Food,8,9.5,Card,76.0
INV100414,2023-01-18 06:00,Branch B,Wrap,Food,5,14.24,Card,71.2
INV100415,2023-01-18 07:00,Branch B,Fries,Food,6,2.57,Mobile Money,15.42
INV100416,2023-01-18 08:00,Branch A,Hotdog,Food,6,6.35,Cash,38.1
INV100417,2023-01-18 09:00,Branch D,Salad,Food,6,7.64,Cash,45.84
INV100418,2023-01-18 10:00,Branch A,Burger,Food,2,13.15,Cash,26.3
INV100419,2023-01-18 11:00,Branch D,Salad,Food,4,11.32,Card,45.28
INV100420,2023-01-18 12:00,Branch A,Salad,Food,1,4.84,Cash,4.84
INV100421,2023-01-18 13:00,Branch B,Juice,Food,9,8.04,Card,72.36
INV100422,2023-01-18 14:00,Branch A,Fries,Food,7,10.03,Card,70.21
INV100423,2023-01-18 15:00,Branch D,Juice,Food,1,10.12,Card,10.12
INV100424,2023-01-18 16:00,Branch C,Juice,Food,6,10.54,Cash,63.24
INV100425,2023-01-18 17:00,Branch A,Pasta,Food,5,14.49,Cash,72.45
INV100426,2023-01-18 18:00,Branch B,Pasta,Food,9,10.08,Mobile Money,90.72
INV100427,2023-01-18 19:00,Branch B,Salad,Food,9,11.9,Mobile Money,107.1
INV100428,2023-01-18 20:00,Branch D,Fries,Food,7,4.11,Card,28.77
INV100429,2023-01-18 21:00,Branch D,Juice,Food,1,8.35,Card,8.35
INV100430,2023-01-18 22:00,Branch D,Pasta,Food,6,2.26,Mobile Money,13.56
INV100431,2023-01-18 23:00,Branch D,Hotdog,Food,8,2.42,Cash,19.36
INV100432,2023-01-19 00:00,Branch C,Burger,Food,5,5.63,Cash,28.15
INV100433,2023-01-19 01:00,Branch B,Chicken,Food,6,14.25,Card,85.5
INV100434,2023-01-19 02:00,Branch D,Fries,Food,8,9.16,Mobile Money,73.28
INV100435,2023-01-19 03:00,Branch A,Pasta,Food,4,11.56,Card,46.24
INV100436,2023-01-19 04:00,Branch A,Pasta,Food,6,10.51,Cash,63.06
INV100437,2023-01-19 05:00,Branch D,Salad,Food,6,10.53,Cash,63.18
INV100438,2023-01-19 06:00,Branch D,Fries,Food,8,4.65,Cash,37.2
INV100439,2023-01-19 07:00,Branch D,Pasta,Food,6,5.34,Card,32.04
INV100440,2023-01-19 08:00,Branch C,Pasta,Food,7,13.72,Cash,96.04
INV100441,2023-01-19 09:00,Branch B,Chicken,Food,2,9.31,Mobile Money,18.62
INV100442,2023-01-19 10:00,Branch C,Salad,Food,3,3.51,Cash,10.53
INV100443,2023-01-19 11:00,Branch D,Fries,Food,9,13.52,Mobile Money,121.68
INV100444,2023-01-19 12:00,Branch B,Pasta,Food,9,14.85,Mobile Money,133.65
INV100445,2023-01-19 13:00,Branch C,Salad,Food,7,7.47,Card,52.29
INV100446,2023-01-19 14:00,Branch C,Chicken,Food,3,13.72,Mobile Money,41.16
INV100447,2023-01-19 15:00,Branch C,Salad,Food,1,12.74,Cash,12.74
INV100448,2023-01-19 16:00,Branch B,Juice,Food,8,12.04,Card,96.32
INV100449,2023-01-19 17:00,Branch B,Fries,Food,10,4.6,Card,46.0
INV100450,2023-01-19 18:00,Branch C,Pizza,Food,6,11.88,Cash,71.28
INV100451,2023-01-19 19:00,Branch D,Chicken,Food,7,11.03,Cash,77.21
INV100452,2023-01-19 20:00,Branch C,Pasta,Food,2,3.97,Mobile Money,7.94
INV100453,2023-01-19 21:00,Branch B,Salad,Food,7,13.21,Card,92.47
INV100454,2023-01-19 22:00,Branch B,Wrap,Food,9,10.93,Card,98.37
INV100455,2023-01-19 23:00,Branch B,Chicken,Food,5,12.05,Mobile Money,60.25
INV100456,2023-01-20 00:00,Branch C,Salad,Food,10,12.93,Card,129.3
INV100457,2023-01-20 01:00,Branch B,Wrap,Food,1,14.66,Cash,14.66
INV100458,2023-01-20 02:00,Branch C,Hotdog,Food,6,7.92,Cash,47.52
INV100459,2023-01-20 03:00,Branch A,Soda,Food,6,13.22,Card,79.32
INV100460,2023-01-20 04:00,Branch A,Fries,Food,8,14.18,Cash,113.44
INV100461,2023-01-20 05:00,Branch B,Soda,Food,9,12.71,Mobile Money,114.39
INV100462,2023-01-20 06:00,Branch A,Chicken,Food,3,6.2,Cash,18.6
INV100463,2023-01-20 07:00,Branch C,Chicken,Food,8,8.04,Mobile Money,64.32
INV100464,2023-01-20 08:00,Branch A,Juice,Food,9,13.42,Mobile Money,120.78
INV100465,2023-01-20 09:00,Branch A,Pizza,Food,7,4.79,Mobile Money,33.53
INV100466,2023-01-20 10:00,Branch A,Juice,Food,1,10.28,Card,10.28
INV100467,2023-01-20 11:00,Branch D,Wrap,Food,5,13.45,Card,67.25
INV100468,2023-01-20 12:00,Branch D,Soda,Food,1,3.06,Mobile Money,3.06
INV100469,2023-01-20 13:00,Branch A,Pizza,Food,3,12.62,Card,37.86
INV100470,2023-01-20 14:00,Branch C,Salad,Food,9,10.87,Card,97.83
INV100471,2023-01-20 15:00,Branch B,Fries,Food,9,3.59,Cash,32.31
INV100472,2023-01-20 16:00,Branch C,Salad,Food,2,10.93,Cash,21.86
INV100473,2023-01-20 17:00,Branch B,Chicken,Food,7,7.47,Mobile Money,52.29
INV100474,2023-01-20 18:00,Branch A,Chicken,Food,9,2.93,Card,26.37
INV100475,2023-01-20 19:00,Branch B,Salad,Food,9,4.83,Mobile Money,43.47
INV100476,2023-01-20 20:00,Branch D,Juice,Food,5,10.79,Mobile Money,53.95
INV100477,2023-01-20 21:00,Branch D,Pasta,Food,1,3.48,Card,3.48
INV100478,2023-01-20 22:00,Branch C,Juice,Food,8,10.79,Mobile Money,86.32
INV100479,2023-01-20 23:00,Branch C,Pizza,Food,4,8.32,Mobile Money,33.28
INV100480,2023-01-21 00:00,Branch C,Pasta,Food,3,3.2,Card,9.6
INV100481,2023-01-21 01:00,Branch D,Juice,Food,4,6.35,Card,25.4
INV100482,2023-01-21 02:00,Branch D,Wrap,Food,5,3.71,Mobile Money,18.55
INV100483,2023-01-21 03:00,Branch D,Fries,Food,4,9.62,Card,38.48
INV100484,2023-01-21 04:00,Branch D,Pizza,Food,3,14.13,Cash,42.39
INV100485,2023-01-21 05:00,Branch A,Burger,Food,8,13.18,Cash,105.44
INV100486,2023-01-21 06:00,Branch A,Pizza,Food,5,12.03,Mobile Money,60.15
INV100487,2023-01-21 07:00,Branch C,Chicken,Food,3,10.97,Card,32.91
INV100488,2023-01-21 08:00,Branch C,Hotdog,Food,8,13.1,Mobile Money,104.8
INV100489,2023-01-21 09:00,Branch C,Soda,Food,10,10.66,Card,106.6
INV100490,2023-01-21 10:00,Branch A,Juice,Food,10,11.23,Card,112.3
INV100491,2023-01-21 11:00,Branch D,Wrap,Food,2,6.5,Cash,13.0
INV100492,2023-01-21 12:00,Branch C,Salad,Food,10,13.8,Mobile Money,138.0
INV100493,2023-01-21 13:00,Branch B,Hotdog,Food,1,13.45,Mobile Money,13.45
INV100494,2023-01-21 14:00,Branch C,Pasta,Food,3,8.43,Card,25.29
INV100495,2023-01-21 15:00,Branch D,Burger,Food,2,4.03,Cash,8.06
INV100496,2023-01-21 16:00,Branch B,Soda,Food,10,9.03,Cash,90.3
INV100497,2023-01-21 17:00,Branch D,Wrap,Food,8,8.82,Cash,70.56
INV100498,2023-01-21 18:00,Branch C,Burger,Food,5,11.04,Mobile Money,55.2
INV100499,2023-01-21 19:00,Branch C,Salad,Food,6,8.2,Mobile Money,49.2
INV100500,2023-01-21 20:00,Branch B,Pizza,Food,5,10.44,Card,52.2
INV100501,2023-01-21 21:00,Branch C,Fries,Food,7,8.05,Mobile Money,56.35
INV100502,2023-01-21 22:00,Branch D,Pasta,Food,8,8.1,Card,64.8
INV100503,2023-01-21 23:00,Branch A,Soda,Food,5,14.24,Card,71.2
INV100504,2023-01-22 00:00,Branch D,Juice,Food,8,4.98,Card,39.84
INV100505,2023-01-22 01:00,Branch D,Fries,Food,3,5.96,Card,17.88
INV100506,2023-01-22 02:00,Branch A,Fries,Food,5,14.5,Card,72.5
INV100507,2023-01-22 03:00,Branch C,Wrap,Food,2,11.08,Card,22.16
INV100508,2023-01-22 04:00,Branch A,Fries,Food,9,2.13,Card,19.17
INV100509,2023-01-22 05:00,Branch C,Chicken,Food,4,14.19,Cash,56.76
INV100510,2023-01-22 06:00,Branch A,Fries,Food,3,6.55,Mobile Money,19.65
INV100511,2023-01-22 07:00,Branch C,Chicken,Food,7,3.41,Mobile Money,23.87
INV100512,2023-01-22 08:00,Branch A,Hotdog,Food,5,14.75,Cash,73.75
INV100513,2023-01-22 09:00,Branch C,Pasta,Food,4,4.68,Mobile Money,18.72
INV100514,2023-01-22 10:00,Branch B,Salad,Food,10,13.92,Card,139.2
INV100515,2023-01-22 11:00,Branch A,Wrap,Food,4,3.88,Card,15.52
INV100516,2023-01-22 12:00,Branch B,Juice,Food,5,12.77,Mobile Money,63.85
INV100517,2023-01-22 13:00,Branch C,Juice,Food,8,12.17,Cash,97.36
INV100518,2023-01-22 14:00,Branch A,Soda,Food,2,5.0,Cash,10.0
INV100519,2023-01-22 15:00,Branch A,Hotdog,Food,5,2.44,Card,12.2
INV100520,2023-01-22 16:00,Branch A,Pizza,Food,8,4.94,Card,39.52
INV100521,2023-01-22 17:00,Branch B,Chicken,Food,8,4.74,Card,37.92
INV100522,2023-01-22 18:00,Branch C,Burger,Food,1,14.34,Cash,14.34
INV100523,2023-01-22 19:00,Branch A,Hotdog,Food,3,5.53,Cash,16.59
INV100524,2023-01-22 20:00,Branch A,Soda,Food,5,10.07,Mobile Money,50.35
INV100525,2023-01-22 21:00,Branch C,Burger,Food,2,7.29,Card,14.58
INV100526,2023-01-22 22:00,Branch D,Salad,Food,9,3.3,Mobile Money,29.7
INV100527,2023-01-22 23:00,Branch C,Wrap,Food,6,11.79,Mobile Money,70.74
INV100528,2023-01-23 00:00,Branch B,Fries,Food,8,4.2,Mobile Money,33.6
INV100529,2023-01-23 01:00,Branch C,Salad,Food,5,7.62,Mobile Money,38.1
INV100530,2023-01-23 02:00,Branch C,Hotdog,Food,4,9.29,Cash,37.16
INV100531,2023-01-23 03:00,Branch B,Salad,Food,6,13.69,Card,82.14
INV100532,2023-01-23 04:00,Branch C,Hotdog,Food,8,2.45,Cash,19.6
INV100533,2023-01-23 05:00,Branch D,Juice,Food,3,4.18,Card,12.54
INV100534,2023-01-23 06:00,Branch C,Fries,Food,4,5.66,Card,22.64
INV100535,2023-01-23 07:00,Branch B,Juice,Food,4,10.33,Cash,41.32
INV100536,2023-01-23 08:00,Branch A,Burger,Food,8,5.06,Cash,40.48
INV100537,2023-01-23 09:00,Branch A,Salad,Food,2,3.14,Cash,6.28
INV100538,2023-01-23 10:00,Branch B,Pasta,Food,4,4.4,Card,17.6
INV100539,2023-01-23 11:00,Branch C,Wrap,Food,4,4.29,Mobile Money,17.16
INV100540,2023-01-23 12:00,Branch D,Salad,Food,10,2.4,Mobile Money,24.0
INV100541,2023-01-23 13:00,Branch B,Juice,Food,2,9.9,Card,19.8
INV100542,2023-01-23 14:00,Branch A,Fries,Food,6,12.89,Cash,77.34
INV100543,2023-01-23 15:00,Branch A,Juice,Food,9,13.57,Card,122.13
INV100544,2023-01-23 16:00,Branch A,Wrap,Food,7,6.73,Cash,47.11
INV100545,2023-01-23 17:00,Branch A,Salad,Food,2,2.48,Card,4.96
INV100546,2023-01-23 18:00,Branch D,Juice,Food,5,2.72,Mobile Money,13.6
INV100547,2023-01-23 19:00,Branch D,Hotdog,Food,5,14.25,Card,71.25
INV100548,2023-01-23 20:00,Branch A,Burger,Food,9,9.18,Cash,82.62
INV100549,2023-01-23 21:00,Branch C,Fries,Food,2,5.07,Mobile Money,10.14
INV100550,2023-01-23 22:00,Branch B,Pizza,Food,8,13.01,Mobile Money,104.08
INV100551,2023-01-23 23:00,Branch D,Chicken,Food,10,10.88,Cash,108.8
INV100552,2023-01-24 00:00,Branch B,Fries,Food,2,5.19,Mobile Money,10.38
INV100553,2023-01-24 01:00,Branch B,Pasta,Food,10,5.49,Card,54.9
INV100554,2023-01-24 02:00,Branch D,Wrap,Food,8,2.02,Cash,16.16
INV100555,2023-01-24 03:00,Branch C,Juice,Food,5,6.67,Mobile Money,33.35
INV100556,2023-01-24 04:00,Branch B,Pizza,Food,5,8.59,Card,42.95
INV100557,2023-01-24 05:00,Branch D,Wrap,Food,5,9.96,Mobile Money,49.8
INV100558,2023-01-24 06:00,Branch C,Salad,Food,8,14.41,Cash,115.28
INV100559,2023-01-24 07:00,Branch C,Wrap,Food,4,12.72,Cash,50.88
INV100560,2023-01-24 08:00,Branch B,Pasta,Food,7,13.61,Card,95.27
INV100561,2023-01-24 09:00,Branch D,Hotdog,Food,9,5.43,Card,48.87
INV100562,2023-01-24 10:00,Branch A,Pasta,Food,10,2.06,Cash,20.6
INV100563,2023-01-24 11:00,Branch D,Wrap,Food,8,11.07,Mobile Money,88.56
INV100564,2023-01-24 12:00,Branch C,Pasta,Food,7,5.08,Card,35.56
INV100565,2023-01-24 13:00,Branch B,Chicken,Food,7,3.14,Mobile Money,21.98
INV100566,2023-01-24 14:00,Branch A,Wrap,Food,5,5.19,Mobile Money,25.95
INV100567,2023-01-24 15:00,Branch D,Chicken,Food,7,5.29,Mobile Money,37.03
INV100568,2023-01-24 16:00,Branch D,Pizza,Food,5,3.27,Mobile Money,16.35
INV100569,2023-01-24 17:00,Branch C,Wrap,Food,5,8.79,Mobile Money,43.95
INV100570,2023-01-24 18:00,Branch C,Pizza,Food,4,4.53,Card,18.12
INV100571,2023-01-24 19:00,Branch B,Pasta,Food,9,11.44,Card,102.96
INV100572,2023-01-24 20:00,Branch A,Salad,Food,3,14.74,Card,44.22
INV100573,2023-01-24 21:00,Branch B,Chicken,Food,3,13.64,Mobile Money,40.92
INV100574,2023-01-24 22:00,Branch B,Pasta,Food,6,10.77,Mobile Money,64.62
INV100575,2023-01-24 23:00,Branch A,Hotdog,Food,1,6.99,Card,6.99
INV100576,2023-01-25 00:00,Branch A,Soda,Food,3,7.13,Card,21.39
INV100577,2023-01-25 01:00,Branch C,Pizza,Food,2,14.01,Mobile Money,28.02
INV100578,2023-01-25 02:00,Branch D,Wrap,Food,5,14.71,Mobile Money,73.55
INV100579,2023-01-25 03:00,Branch B,Salad,Food,10,8.77,Card,87.7
INV100580,2023-01-25 04:00,Branch C,Burger,Food,9,4.33,Cash,38.97
INV100581,2023-01-25 05:00,Branch B,Burger,Food,7,3.98,Card,27.86
INV100582,2023-01-25 06:00,Branch D,Pizza,Food,6,11.53,Cash,69.18
INV100583,2023-01-25 07:00,Branch A,Fries,Food,2,3.53,Mobile Money,7.06
INV100584,2023-01-25 08:00,Branch D,Chicken,Food,10,7.66,Mobile Money,76.6
INV100585,2023-01-25 09:00,Branch C,Salad,Food,8,2.12,Cash,16.96
INV100586,2023-01-25 10:00,Branch A,Chicken,Food,7,11.14,Card,77.98
INV100587,2023-01-25 11:00,Branch D,Hotdog,Food,1,3.61,Cash,3.61
INV100588,2023-01-25 12:00,Branch C,Pizza,Food,7,4.03,Card,28.21
INV100589,2023-01-25 13:00,Branch B,Fries,Food,10,14.29,Card,142.9
INV100590,2023-01-25 14:00,Branch C,Hotdog,Food,6,12.9,Mobile Money,77.4
INV100591,2023-01-25 15:00,Branch C,Burger,Food,5,14.52,Mobile Money,72.6
INV100592,2023-01-25 16:00,Branch A,Soda,Food,9,8.57,Card,77.13
INV100593,2023-01-25 17:00,Branch B,Pizza,Food,9,4.99,Card,44.91
INV100594,2023-01-25 18:00,Branch C,Hotdog,Food,7,2.98,Mobile Money,20.86
INV100595,2023-01-25 19:00,Branch D,Wrap,Food,8,2.12,Card,16.96
INV100596,2023-01-25 20:00,Branch B,Burger,Food,1,13.24,Cash,13.24
INV100597,2023-01-25 21:00,Branch C,Wrap,Food,4,14.95,Card,59.8
INV100598,2023-01-25 22:00,Branch A,Chicken,Food,9,5.4,Card,48.6
INV100599,2023-01-25 23:00,Branch D,Fries,Food,4,6.03,Cash,24.12
INV100600,2023-01-26 00:00,Branch C,Soda,Food,9,11.07,Card,99.63
INV100601,2023-01-26 01:00,Branch C,Hotdog,Food,2,8.69,Mobile Money,17.38
INV100602,2023-01-26 02:00,Branch D,Fries,Food,4,3.44,Card,13.76
INV100603,2023-01-26 03:00,Branch A,Soda,Food,4,7.38,Card,29.52
INV100604,2023-01-26 04:00,Branch A,Soda,Food,8,4.38,Card,35.04
INV100605,2023-01-26 05:00,Branch D,Soda,Food,10,7.11,Cash,71.1
INV100606,2023-01-26 06:00,Branch A,Juice,Food,4,8.16,Cash,32.64
INV100607,2023-01-26 07:00,Branch C,Pasta,Food,3,2.19,Cash,6.57
INV100608,2023-01-26 08:00,Branch B,Wrap,Food,7,4.95,Cash,34.65
INV100609,2023-01-26 09:00,Branch D,Fries,Food,10,2.24,Card,22.4
INV100610,2023-01-26 10:00,Branch A,Fries,Food,9,10.75,Cash,96.75
INV100611,2023-01-26 11:00,Branch A,Fries,Food,3,9.79,Card,29.37
INV100612,2023-01-26 12:00,Branch B,Burger,Food,6,14.33,Card,85.98
INV100613,2023-01-26 13:00,Branch A,Pizza,Food,6,6.92,Cash,41.52
INV100614,2023-01-26 14:00,Branch B,Juice,Food,2,11.69,Cash,23.38
INV100615,2023-01-26 15:00,Branch A,Soda,Food,3,4.65,Card,13.95
INV100616,2023-01-26 16:00,Branch B,Salad,Food,10,8.24,Mobile Money,82.4
INV100617,2023-01-26 17:00,Branch A,Pizza,Food,2,8.68,Mobile Money,17.36
INV100618,2023-01-26 18:00,Branch C,Soda,Food,4,8.98,Mobile Money,35.92
INV100619,2023-01-26 19:00,Branch B,Soda,Food,10,3.21,Cash,32.1
INV100620,2023-01-26 20:00,Branch B,Hotdog,Food,1,9.87,Cash,9.87
INV100621,2023-01-26 21:00,Branch D,Soda,Food,1,10.7,Mobile Money,10.7
INV100622,2023-01-26 22:00,Branch D,Burger,Food,7,4.38,Card,30.66
INV100623,2023-01-26 23:00,Branch B,Pizza,Food,2,13.33,Cash,26.66
INV100624,2023-01-27 00:00,Branch A,Chicken,Food,3,12.28,Card,36.84
INV100625,2023-01-27 01:00,Branch A,Hotdog,Food,3,6.12,Mobile Money,18.36
INV100626,2023-01-27 02:00,Branch D,Juice,Food,5,8.39,Cash,41.95
INV100627,2023-01-27 03:00,Branch B,Fries,Food,3,14.2,Mobile Money,42.6
INV100628,2023-01-27 04:00,Branch C,Burger,Food,7,2.85,Cash,19.95
INV100629,2023-01-27 05:00,Branch D,Soda,Food,7,3.88,Card,27.16
INV100630,2023-01-27 06:00,Branch A,Wrap,Food,9,14.47,Mobile Money,130.23
INV100631,2023-01-27 07:00,Branch D,Fries,Food,8,8.21,Cash,65.68
INV100632,2023-01-27 08:00,Branch D,Soda,Food,9,4.17,Card,37.53
INV100633,2023-01-27 09:00,Branch A,Pizza,Food,2,12.43,Cash,24.86
INV100634,2023-01-27 10:00,Branch C,Burger,Food,7,14.8,Mobile Money,103.6
INV100635,2023-01-27 11:00,Branch D,Wrap,Food,9,7.58,Mobile Money,68.22
INV100636,2023-01-27 12:00,Branch D,Juice,Food,4,6.44,Card,25.76
INV100637,2023-01-27 13:00,Branch B,Wrap,Food,4,10.81,Card,43.24
INV100638,2023-01-27 14:00,Branch D,Wrap,Food,2,13.06,Cash,26.12
INV100639,2023-01-27 15:00,Branch A,Hotdog,Food,9,11.24,Mobile Money,101.16
INV100640,2023-01-27 16:00,Branch A,Fries,Food,2,6.43,Card,12.86
INV100641,2023-01-27 17:00,Branch D,Hotdog,Food,10,11.53,Cash,115.3
INV100642,2023-01-27 18:00,Branch D,Pasta,Food,9,9.06,Cash,81.54
INV100643,2023-01-27 19:00,Branch B,Wrap,Food,1,9.34,Cash,9.34
